uuid,location,category,sywr,uid,pid,zip,Vertical,SubCategory,Product
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75457644,qCXn8ARBOH96UkvOF8OIlhLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61803,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75455204,wrIDBW%2F4dtLBpuD5Zyh6VxLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61810,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75445354,SiSo0x8raa0AKHGgIB4wEhLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61811,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75454134,PwFrumkskiXqDbb6BegQ%2FxLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61812,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75446402,znOT1UqKL0jQNRSR9H3%2BZBLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61813,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75446530,tEFiBdHK6jlW2HLI3dI8QhLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61814,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75454706,vCt1w5gBt3MCYK6ZfVyMdhLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61815,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75449714,l6sk7eKFRkI5iCp7Dp2XnBLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61816,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75450836,IfjFqLdpqwNi9sehmG5ZgRLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61817,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75452340,TUn%2BCgEmoL0sZ%2BL%2FHcpfghLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61818,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75446956,CVSfbDNSCCqjEHIRHxayLxLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61820,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75454964,THm2%2Bbv3AEUeG7X1yap0khLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61821,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75443818,wNXhIuLQ%2FijtXdgIvw16%2FRLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61822,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75445652,xN4Xc4oRDAFlpIcf8iD8gxLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61824,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75456302,2zR8JK4ZVLJiXHvwqp%2FXnRLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61825,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75452856,%2FCqnfS76OY8iBa2bIQmA3hLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61826,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75451924,%2BVURiVlq2hRGC0C%2FYdxXxhLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61830,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75444452,fdXcUmXe9Mj1EUb6BnCNpBLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61831,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75452586,1QgRMdZQltM3o%2BVbhR9qzxLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61832,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75457778,kn4q82tQ1Nv%2FSBr68MofuhLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61833,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75445092,rCynNYgnScoQdr4nhc6LJBLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61834,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75448478,dmXa%2BU3CVUgQgj1hPf0doxLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61839,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75444840,T%2BALyAUD3V66m5PmujsOGhLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61840,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75453946,d%2FqArVGEuBKI2s%2BioH9W6BLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61841,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75446510,Ysiv7QoQnc7IE9hsAl%2FnShLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61842,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75448488,5D6zzesTetA3axizd%2B%2B6JBLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61843,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75446000,qzZpSoDCClNqcinBekrN2xLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61844,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75451662,ZXZBD6p6uaJGS5dg5DyZxhLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61845,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75454020,WSpC3cme8piW9GtmiHd11BLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61846,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75454072,%2FpiHO7eQ6Lf9uxeupJP%2BthLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61847,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75445292,%2BIqlZ1P8JwD9VeskXc14RBLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61848,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75457970,p4ZpVwe%2BYses06NyJjWa4hLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61849,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75458034,vTBG53jPqfo50PxcQb21XxLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61850,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75456184,l8coYJfFcdeSJNFnYgmGqhLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61851,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75446668,LzHURxjVZ7%2BmW%2FkwqAlXFRLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61852,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75456360,%2FIO5YNFVWQDhjTrp5t1BmBLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61853,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75456906,IJG8FnXLKKkknaUl6t780hLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61854,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75443438,ErBwU7FoabkCzDMkQVm5axLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61855,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75446788,JbyNy9GB2kmvAQC9ZaczEBLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61856,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75444568,30%2Bu7OsG5qPEP5%2BvAqYo5BLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61857,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75452560,G5YmsUWx%2BwhTFn6LDCdbwRLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61858,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75453302,xLnFJkSV8G8fY2BinpE2NRLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61859,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75455372,FjVrjByLWSqoZFUQAo7LahLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61862,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75449682,ieDjbSvnKKBoH5%2BbKsTIohLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61863,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75455920,uKZyJcM1Zd9MS%2Fhgfu7EdBLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61864,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75454786,fyyC6iZ2v7HDBfRZWBJb%2FhLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61865,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75456264,5nW8kzJDTuUhRx6eu0fvwhLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61866,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75446098,cYaihZdWFUnZka8YV%2B%2FNFRLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61870,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75448434,Oq4q54kSsjfoz3t89VGrdxLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61871,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75449360,Oe7AhM80oQptVbcRjQi80xLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61872,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75449738,sG5YFHIPQtMJ5Sd8ARCDaRLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61873,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75443810,fixO%2BkMgemq%2B%2BzYf59H1LBLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61874,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75446524,EchZnF4X2%2Fxmm9OiCysI%2BxLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61875,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75448616,d%2F8CFRJrn5rVZTdKnvCAXBLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61876,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75457926,HN7ANpeL6fiJw%2FRfAB%2BQJBLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61877,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75454206,INLDwAo20f2bHGd8VHmssBLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61878,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75455304,h1E5%2F9nLf%2FyV2E%2FA9SdgQxLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61880,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75456820,IN0HC1jAk%2Bw%2BLfRIZrnwCxLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61882,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75452002,4RvAbfvbo30qsOisYhbqnxLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61883,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75448822,nurZ3OSnLLxDcC9XM%2B1jMhLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61884,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75443528,9YwpubdFx4fee77ngh%2F6%2BRLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61910,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75454442,liRiZd5za9Mp%2BDpQCTiVHBLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61911,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75448876,h33BviK%2FkaZAPT%2F54EKmMxLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61912,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75452650,hrPOApUz9K20pGxzJSbnzRLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61913,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75449024,VpgpDYd5HSvdpUpDJ9v1ZBLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61914,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75455558,SqP1AAC9RT1nFO%2Fot6FS9hLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61917,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75457722,yA%2F%2BNVx9FJUtK8gL6XqyBBLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61919,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75448652,VG2tlZWYZ2sqfzEePd6D%2BBLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61920,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75450484,PjK1IoOXvZhiSl%2BCeZfLpBLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61924,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75445084,FdpMybKGMy%2FaAQOZ6mrnlBLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61925,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75446904,Pch5zbc58Wpr48kybf5vehLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61928,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75448676,infNZ9H9j9nsD86m5zJZjxLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61929,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75455164,oZaYL%2FM0uku021S%2FZTiMMBLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61930,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75451690,F%2BWA%2BvDTIF2zGDF%2FsA813BLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61931,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75446242,LUkY1pqfyDNT6khaSPFlHBLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61932,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75453368,IYPswO%2FIYfBseHFQpAq3ORLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61933,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75447458,afDCV2ES1Q3%2FHKgVwNpe7hLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61936,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75456708,B06xXfCdpZg7OL3BEOxlLhLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61937,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75453794,XV9la3s4dq1mY3uDu8KH6hLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61938,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75455736,xbMLNtuk%2F0KmVhbLPNJZnRLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61940,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75456040,93sXOKQL8MRZtf5UYGYAZBLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61941,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75443862,JA2LwvwkQXMVAT9ldk8WaBLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61942,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75445516,hTI7lfgMa2x1wY3di2TYnhLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61943,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75448138,Z81x%2FHha8W6JsT53gMU8wxLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61944,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,75456138,8n%2Fjmnxz18UtebIXqrMgKRLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,61949,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
